oripa.resource.LabelStringResource_en,source,17
oripa.resource.LabelStringResource_en,source,19
oripa.resource.LabelStringResource_en,source,20
oripa.resource.LabelStringResource_en,source,24
oripa.resource.LabelStringResource_en,source,25
oripa.resource.LabelStringResource_en,source,74
oripa.resource.LabelStringResource_en,source,75
oripa.resource.LabelStringResource_en,source,76
oripa.resource.LabelStringResource_en,source,29
oripa.resource.LabelStringResource_en,source,77
oripa.resource.LabelStringResource_en,source,30
oripa.resource.LabelStringResource_en,source,79
oripa.resource.LabelStringResource_en,sink,32
oripa.resource.LabelStringResource_en,sink,27
