com.github.rnewson.couchdb.lucene.couchdb.ViewSettings,sink,62
com.github.rnewson.couchdb.lucene.couchdb.ViewSettings,sink,63
com.github.rnewson.couchdb.lucene.couchdb.ViewSettings,source,62
