de.uni_koblenz.jgralab.greql2.evaluator.vertexeval.FunctionApplicationEvaluator,sink,86
de.uni_koblenz.jgralab.greql2.evaluator.vertexeval.FunctionApplicationEvaluator,sink,88
de.uni_koblenz.jgralab.greql2.evaluator.vertexeval.FunctionApplicationEvaluator,source,88
