com.urbanairship.api.customevents.model.CustomEventPayloadTest,sink,32
com.urbanairship.api.customevents.model.CustomEventPayloadTest,sink,33
com.urbanairship.api.customevents.model.CustomEventPayloadTest,sink,34
com.urbanairship.api.customevents.model.CustomEventPayloadTest,sink,35
com.urbanairship.api.customevents.model.CustomEventPayloadTest,sink,58
com.urbanairship.api.customevents.model.CustomEventPayloadTest,sink,31
com.urbanairship.api.customevents.model.CustomEventPayloadTest,source,67
com.urbanairship.api.customevents.model.CustomEventPayloadTest,source,68
com.urbanairship.api.customevents.model.CustomEventPayloadTest,source,52
com.urbanairship.api.customevents.model.CustomEventPayloadTest,source,47
