org.cyclopsgroup.jmxterm.cmd.BeansCommandTest,sink,59
org.cyclopsgroup.jmxterm.cmd.BeansCommandTest,source,71
org.cyclopsgroup.jmxterm.cmd.BeansCommandTest,source,59
