jenkins.plugins.coverity.CoverityTool.CovBuildCommandTest,sink,26
jenkins.plugins.coverity.CoverityTool.CovBuildCommandTest,sink,27
jenkins.plugins.coverity.CoverityTool.CovBuildCommandTest,source,29
