org.apache.couchdb.lucene.SearchRequest,source,165
org.apache.couchdb.lucene.SearchRequest,sink,130
org.apache.couchdb.lucene.SearchRequest,sink,134
org.apache.couchdb.lucene.SearchRequest,sink,120
org.apache.couchdb.lucene.SearchRequest,sink,138
org.apache.couchdb.lucene.SearchRequest,sink,139
org.apache.couchdb.lucene.SearchRequest,sink,140
org.apache.couchdb.lucene.SearchRequest,sink,141
org.apache.couchdb.lucene.SearchRequest,sink,125
org.apache.couchdb.lucene.SearchRequest,sink,142
org.apache.couchdb.lucene.SearchRequest,sink,126
org.apache.couchdb.lucene.SearchRequest,sink,143
