org.rdfhdt.hdt.triples.impl.BitmapTriples,source,144
org.rdfhdt.hdt.triples.impl.BitmapTriples,source,142
org.rdfhdt.hdt.triples.impl.BitmapTriples,source,143
org.rdfhdt.hdt.triples.impl.BitmapTriples,sink,133
