com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,128
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,129
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,130
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,131
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,132
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,122
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,123
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,124
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,125
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,126
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,sink,127
com.fincatto.documentofiscal.transformers.DFRegistryMatcher,source,144
